text,label,doc_type,source,verified,region
"Garikai Land Trust. Stand 9802 Domboshava, 350 sqm. papers are in progress and will follow after regularisation. allocation fee USD 2400, cash only, paid directly to the committee. no council stamp is required for this allocation.",fraudulent,offer_letter,synthetic,1,Domboshava
"Zvikomborero Housing Co-operative. Stand 9318 Budiriro, 200 sqm. deposit USD 12000 to the cooperative holding account, balance negotiable. ref TAK/6938 (unverified). deeds will come once the area is proclaimed.",fraudulent,offer_letter,synthetic,1,Budiriro
"Excellence Stars Housing Co-op. Stand 3707 Domboshava, 300 sqm. regularisation is underway, occupation allowed in the meantime. USD 2400 cash only, non-refundable, balance to the treasurer.",fraudulent,offer_letter,synthetic,1,Domboshava
"Tariro Housing Consortium. Stand 5124 Whitecliff, 300 sqm. this cooperative allocates stands directly to members. regularisation is underway, occupation allowed in the meantime. deposit USD 1500 to the cooperative holding account, balance negotiable.",fraudulent,offer_letter,synthetic,1,Whitecliff
"Excellence Stars Housing Co-op. Stand 4458 Whitecliff, 250 sqm. council has verbally approved the layout; written confirmation to follow. USD 3200 cash, half now and half on occupation.",fraudulent,offer_letter,synthetic,1,Whitecliff
"Chitungwiza Municipality Housing Office. Stand 8458 Budiriro, 300 sqm. title deed processing will commence within 12 months of full payment. held under General Plan SG 6911/2018, Surveyor-General Harare. USD 1500 to the municipal account, official numbered receipt issued. planning consent ref. CH/PLAN/2025/2265 attached.",genuine,offer_letter,synthetic,1,Budiriro
"Mabvuku-Tafara District Housing Office. Stand 696 Glen View, 200 sqm. USD 3200 payable to the council bank account, receipt no. HCC-2919. your conveyancer should conduct a deeds search before transfer. Diagram/General Plan No. SG 8345/2024, Surveyor-General's office. planning consent ref. CH/PLAN/2025/5327 attached.",genuine,deed_of_transfer,synthetic,1,Glen View
"Bantu Housing Co-operative. Stand 68 Epworth, 250 sqm. USD 1200 cash on the day, no receipt issued. ref RUV/5179 (unverified). deeds will come once the area is proclaimed.",fraudulent,offer_letter,synthetic,1,Epworth
"Batanai Cooperative Reg No GHH/2022/156. Stand 3357 Retreat, 300 sqm. planning consent ref. CH/PLAN/2025/3415 attached. held under General Plan SG 7420/2018, Surveyor-General Harare. USD 2000 via bank transfer to the registered account, receipt 712.",genuine,cession,synthetic,1,Retreat
"Simukai Land Group Reg No GHH/2020/6938. Stand 9524 Epworth, 300 sqm. planning consent ref. CH/PLAN/2025/2531 attached. USD 12000 via bank transfer to the registered account, receipt 870. registration verifiable at Registrar of Cooperative Societies. held under General Plan SG 9274/2018, Surveyor-General Harare.",genuine,cession,synthetic,1,Epworth
"Vimbai Housing Scheme. Stand 459 Glen View, 200 sqm. USD 12000 cash, half now and half on occupation. council has verbally approved the layout; written confirmation to follow.",fraudulent,offer_letter,synthetic,1,Glen View
"Zvikomborero Housing Co-operative. Stand 1763 Hopley, 200 sqm. ref ZVI/8207 (unverified). USD 12000 cash on the day, no receipt issued. title deeds will be processed once the area is regularised by council.",fraudulent,offer_letter,synthetic,1,Hopley
"Garikai Land Trust. Stand 1303 Retreat, 200 sqm. title deeds will be processed once the area is regularised by council. trust the committee; the paperwork will sort itself out. USD 3200 cash only, non-refundable, balance to the treasurer.",fraudulent,offer_letter,synthetic,1,Retreat
"Bantu Housing Co-operative. Stand 5463 Melfort, 250 sqm. the offer letter serves as proof of allocation while paperwork is finalised. pay USD 8500 via EcoCash to the chairperson's personal number. no need to involve a lawyer, the cooperative handles everything.",fraudulent,offer_letter,synthetic,1,Melfort
"Kubatana Housing Society Reg No GHH/2018/6967. Stand 1371 Southlea Park, 300 sqm. USD 2000 payable to the council bank account, receipt no. HCC-5247. issued under Deed of Grant No. 3268/2019. registration verifiable at Registrar of Cooperative Societies. survey Diagram No. SG 2367/2020 applies.",genuine,cession,synthetic,1,Southlea Park
"Tashinga Home Seekers Trust Reg No ZHC/2024/136. Stand 3012 Retreat, 250 sqm. held under General Plan SG 8514/2018, Surveyor-General Harare. USD 1200 payable to the council bank account, receipt no. HCC-1693. registration verifiable at Registrar of Cooperative Societies. cession approved by council per letter CH/COOP/2025/6943.",genuine,cession,synthetic,1,Retreat
"Mabvuku-Tafara District Housing Office. Stand 3321 Budiriro, 200 sqm. USD 12000 via bank transfer to the registered account, receipt 1678. Diagram/General Plan No. SG 7583/2024, Surveyor-General's office. a Rates Clearance Certificate is annexed. cession approved by council per letter CH/COOP/2025/8274.",genuine,deed_of_transfer,synthetic,1,Budiriro
"Simukai Land Group. Stand 4372 Southerton, 200 sqm. allocation fee USD 3200, cash only, paid directly to the committee. council has verbally approved the layout; written confirmation to follow.",fraudulent,offer_letter,synthetic,1,Southerton
"City of Harare Housing and Community Services Department. Stand 9634 Southlea Park, 250 sqm. USD 2000 via bank transfer to the registered account, receipt 6720. held under General Plan SG 3693/2018, Surveyor-General Harare. the offer is valid for 60 days and is subject to the approved layout plan. planning consent ref. CH/PLAN/2025/4188 attached.",genuine,offer_letter,synthetic,1,Southlea Park
"Ruvimbo Yetu Housing Co-operative. Stand 592 Glen View, 200 sqm. USD 12000 cash, half now and half on occupation. title deeds will be processed once the area is regularised by council.",fraudulent,offer_letter,synthetic,1,Glen View
"Batanai Cooperative Reg No MTH/2024/6579. Stand 386 Seke, 250 sqm. USD 3200 via bank transfer to the registered account, receipt 6503. issued under Deed of Grant No. 4108/2019. Diagram/General Plan No. SG 8887/2024, Surveyor-General's office.",genuine,cession,synthetic,1,Seke
"Mabvuku-Tafara District Housing Office. Stand 480 Melfort, 200 sqm. Diagram/General Plan No. SG 4470/2024, Surveyor-General's office. USD 2600 via bank transfer to the registered account, receipt 6007. cession approved by council per letter CH/COOP/2025/6994.",genuine,deed_of_transfer,synthetic,1,Melfort
"Kubatana Housing Society. Stand 1981 Glen View, 250 sqm. USD 1200 cash on the day, no receipt issued. ref KUB/1292 (unverified). council has verbally approved the layout; written confirmation to follow.",fraudulent,offer_letter,synthetic,1,Glen View
"Excellence Stars Housing Co-op. Stand 2105 Domboshava, 300 sqm. ref UNI/2572 (unverified). deeds will come once the area is proclaimed. deposit USD 1800 to the cooperative holding account, balance negotiable.",fraudulent,offer_letter,synthetic,1,Domboshava
"Tashinga Home Seekers Trust. Stand 3332 Seke, 250 sqm. ref TAK/2397 (unverified). title deeds will be processed once the area is regularised by council. USD 900 cash, half now and half on occupation.",fraudulent,offer_letter,synthetic,1,Seke
"Chitungwiza Municipality Housing Office. Stand 1961 Epworth, 250 sqm. survey Diagram No. SG 1691/2020 applies. USD 12000 via bank transfer to the registered account, receipt 5347. your conveyancer should conduct a deeds search before transfer. issued under Deed of Grant No. 9100/2019.",genuine,deed_of_transfer,synthetic,1,Epworth
"Simukai Land Group. Stand 71 Glen View, 350 sqm. the offer letter serves as proof of allocation while paperwork is finalised. allocation fee USD 2400, cash only, paid directly to the committee.",fraudulent,offer_letter,synthetic,1,Glen View
"Parkridge Housing Trust. Stand 8708 Hopley, 250 sqm. the stand is pending council survey; you may occupy immediately. ref TAR/6292 (unverified). USD 8500 cash, half now and half on occupation.",fraudulent,offer_letter,synthetic,1,Hopley
"City of Harare, Town House. Stand 9426 Glen View, 250 sqm. held under General Plan SG 3018/2018, Surveyor-General Harare. deposit USD 1200 into the conveyancer's trust account, balance on transfer. council resolution CH/RES/7242/2025 refers.",genuine,deed_of_transfer,synthetic,1,Glen View
"Simukai Land Group. Stand 2157 Seke, 200 sqm. keep this letter safe as your only proof of allocation. title deeds will be processed once the area is regularised by council. USD 1800 cash, half now and half on occupation.",fraudulent,offer_letter,synthetic,1,Seke
"City of Harare Housing and Community Services Department. Stand 1684 Caledonia, 200 sqm. issued under Deed of Grant No. 465/2019. deposit USD 1200 into the conveyancer's trust account, balance on transfer. title deed processing will commence within 12 months of full payment. Diagram/General Plan No. SG 3760/2024, Surveyor-General's office.",genuine,offer_letter,synthetic,1,Caledonia
"Takaitora Nyika Co-operative Reg No GHH/2021/6158. Stand 1956 Southerton, 250 sqm. Diagram/General Plan No. SG 6153/2024, Surveyor-General's office. deposit USD 2400 into the conveyancer's trust account, balance on transfer. council resolution CH/RES/6587/2025 refers.",genuine,cession,synthetic,1,Southerton
"United We Stand Housing Co-operative. Stand 8741 Melfort, 250 sqm. no council stamp is required for this allocation. USD 3200 cash on the day, no receipt issued. deeds will come once the area is proclaimed.",fraudulent,offer_letter,synthetic,1,Melfort
"Tashinga Home Seekers Trust Reg No MTH/2023/5526. Stand 2226 Mabvuku, 300 sqm. USD 12000 to the municipal account, official numbered receipt issued. planning consent ref. CH/PLAN/2025/5511 attached. held under General Plan SG 9161/2018, Surveyor-General Harare.",genuine,cession,synthetic,1,Mabvuku
"Mabvuku-Tafara District Housing Office. Stand 7587 Caledonia, 300 sqm. council resolution CH/RES/5606/2025 refers. survey Diagram No. SG 5302/2020 applies. USD 2400 payable to the council bank account, receipt no. HCC-950. registration will be lodged at the Deeds Registry, Harare.",genuine,offer_letter,synthetic,1,Caledonia
"Ruvimbo Yetu Housing Co-operative. Stand 8667 Glen View, 300 sqm. keep this letter safe as your only proof of allocation. ref ZVI/3616 (unverified). pay USD 2400 via EcoCash to the chairperson's personal number. council has verbally approved the layout; written confirmation to follow.",fraudulent,offer_letter,synthetic,1,Glen View
"Batanai Cooperative Reg No GHH/2023/762. Stand 7390 Caledonia, 300 sqm. cession approved by council per letter CH/COOP/2025/1972. registration verifiable at Registrar of Cooperative Societies. Diagram/General Plan No. SG 8964/2024, Surveyor-General's office. USD 1800 via bank transfer to the registered account, receipt 9987.",genuine,cession,synthetic,1,Caledonia
"Excellence Stars Housing Co-op. Stand 3083 Glen View, 250 sqm. pay USD 1500 via EcoCash to the chairperson's personal number. the stand is pending council survey; you may occupy immediately.",fraudulent,offer_letter,synthetic,1,Glen View
"Takaitora Nyika Co-operative Reg No GHH/2024/2923. Stand 4240 Melfort, 300 sqm. registration verifiable at Registrar of Cooperative Societies. USD 900 via bank transfer to the registered account, receipt 6671. survey Diagram No. SG 543/2020 applies. planning consent ref. CH/PLAN/2025/7301 attached.",genuine,cession,synthetic,1,Melfort
"City of Harare, Town House. Stand 4785 Domboshava, 250 sqm. deposit USD 900 into the conveyancer's trust account, balance on transfer. held under General Plan SG 3988/2018, Surveyor-General Harare. planning consent ref. CH/PLAN/2025/4166 attached.",genuine,offer_letter,synthetic,1,Domboshava
"Kubatana Housing Society Reg No MTH/2020/2878. Stand 8874 Caledonia, 250 sqm. planning consent ref. CH/PLAN/2025/8894 attached. deposit USD 1800 into the conveyancer's trust account, balance on transfer. survey Diagram No. SG 4227/2020 applies.",genuine,cession,synthetic,1,Caledonia
"Kubatana Housing Society. Stand 6693 Domboshava, 250 sqm. USD 2000 cash only, non-refundable, balance to the treasurer. no council stamp is required for this allocation. title deeds will be processed once the area is regularised by council.",fraudulent,offer_letter,synthetic,1,Domboshava
"Ruvimbo Yetu Housing Co-operative. Stand 2307 Budiriro, 200 sqm. regularisation is underway, occupation allowed in the meantime. ref GAR/9714 (unverified). allocation fee USD 1200, cash only, paid directly to the committee.",fraudulent,offer_letter,synthetic,1,Budiriro
"Bantu Housing Co-operative. Stand 4162 Hopley, 300 sqm. deeds will come once the area is proclaimed. USD 1500 cash on the day, no receipt issued.",fraudulent,offer_letter,synthetic,1,Hopley
"Tariro Housing Consortium. Stand 1952 Hopley, 300 sqm. allocation fee USD 1500, cash only, paid directly to the committee. regularisation is underway, occupation allowed in the meantime.",fraudulent,offer_letter,synthetic,1,Hopley
"Kubatana Housing Society Reg No MTH/2023/6849. Stand 1300 Seke, 300 sqm. held under General Plan SG 3656/2018, Surveyor-General Harare. registration verifiable at Registrar of Cooperative Societies. USD 12000 to the municipal account, official numbered receipt issued. cession approved by council per letter CH/COOP/2025/9631.",genuine,cession,synthetic,1,Seke
"Kubatana Housing Society Reg No GHH/2021/139. Stand 1806 Retreat, 300 sqm. USD 2000 payable to the council bank account, receipt no. HCC-9782. issued under Deed of Grant No. 3881/2019. held under General Plan SG 4697/2018, Surveyor-General Harare.",genuine,cession,synthetic,1,Retreat
